罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,大屋町,2016-03-25,13,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,松山町,2018-03-04,21,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,上之町,282049,兵庫県,西宮市,日野町,2018-11-17,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,門戸,282049,兵庫県,西宮市,下大市東町,2017-11-05,18,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,門戸,282049,兵庫県,西宮市,門戸荘,2018-02-25,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,大島町,2018-01-28,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,田近野町,2018-03-02,17,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市１丁目,2018-03-28,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市１丁目,2018-03-28,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,甲東園２丁目,2017-12-15,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,松籟荘,2017-01-10,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2018-03-01,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2018-08-15,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,仁川百合野町,2018-09-28,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,山口,282049,兵庫県,西宮市,山口町上山口１丁目,2018-04-20,00,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,甲子園八番町,2018-12-03,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,小松,282049,兵庫県,西宮市,小松南町１丁目,2018-11-25,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,上田,282049,兵庫県,西宮市,笠屋町,2018-10-15,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町１丁目,2018-05-02,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,枝川,282049,兵庫県,西宮市,枝川町,2018-07-23,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,枝川,282049,兵庫県,西宮市,枝川町,2018-12-01,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,枝川,282049,兵庫県,西宮市,古川町,2018-10-19,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,高須町２丁目,2018-12-06,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,浜甲子園２丁目,2014-06-01,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園１丁目,2018-08-05,23,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園２丁目,2017-12-30,09,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園３丁目,2017-11-25,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,2018-02-07,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口５丁目,2017-10-14,12,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,戸崎町,2018-07-29,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2017-09-01,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2018-02-21,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2018-04-05,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2018-11-08,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2018-01-28,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2018-07-20,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町４丁目,2018-03-03,16,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,2018-01-09,21,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,2018-04-08,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,2018-04-17,01,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町６丁目,2018-04-17,00,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通８丁目,2018-03-29,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,東本町４丁目,2018-09-03,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,築地１丁目,2018-08-28,08,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,昭和通２丁目,2018-12-22,00,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,西大物町,2018-02-03,15,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘１丁目,2018-07-01,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,2018-09-12,15,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,2018-12-27,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北３丁目,2018-04-26,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,稲葉荘１丁目,2018-01-09,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,2018-02-10,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,2018-10-12,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,東七松町１丁目,2018-10-26,20,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,東七松町１丁目,2018-10-29,08,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,南七松町１丁目,2017-08-01,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,稲葉元町２丁目,2018-10-06,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町２丁目,2018-04-10,13,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町３丁目,2018-10-01,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町４丁目,2018-10-10,10,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2018-09-29,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町４丁目,2017-06-01,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大西町１丁目,2018-05-27,18,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町２丁目,2018-11-01,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町３丁目,2018-09-13,23,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町３丁目,2018-10-08,02,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,元浜,282022,兵庫県,尼崎市,丸島町,2013-04-01,00,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,元浜,282022,兵庫県,尼崎市,丸島町,2014-04-01,00,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄中通５丁目,2018-08-10,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町２丁目,2018-09-24,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2018-03-30,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,長洲,282022,兵庫県,尼崎市,長洲西通２丁目,2018-11-18,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,長洲,282022,兵庫県,尼崎市,長洲本通３丁目,2018-05-31,10,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲中通３丁目,2018-02-13,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬北新町３丁目,2018-02-27,19,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町２丁目,2011-11-01,00,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬寺島１丁目,2018-05-08,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲中通１丁目,2018-05-28,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2018-09-23,09,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2018-05-02,13,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2018-12-15,14,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,下坂部３丁目,2018-12-07,22,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,西川１丁目,2018-02-04,00,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,神崎町,2018-04-09,00,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2017-10-10,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2017-10-31,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2018-10-25,07,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2018-12-26,00,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮１丁目,2018-04-09,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,2018-04-06,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,猪名寺２丁目,2018-01-06,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
